"","long","lat","group","order","region","subregion"
"9255",-122.504104614258,41.2013931274414,201,9255,"california","shasta"
"9256",-122.475456237793,41.2013931274414,201,9256,"california","shasta"
"9257",-122.452545166016,41.2013931274414,201,9257,"california","shasta"
"9258",-122.458267211914,41.2185821533203,201,9258,"california","shasta"
"9259",-122.41242980957,41.2300453186035,201,9259,"california","shasta"
"9260",-122.395240783691,41.2243118286133,201,9260,"california","shasta"
"9261",-122.378059387207,41.2013931274414,201,9261,"california","shasta"
"9262",-122.251998901367,41.1956634521484,201,9262,"california","shasta"
"9263",-121.524353027344,41.1956634521484,201,9263,"california","shasta"
"9264",-121.46704864502,41.2013931274414,201,9264,"california","shasta"
"9266",-121.008682250977,39.6314888000488,202,9266,"california","sierra"
"9267",-120.985763549805,39.6544075012207,202,9267,"california","sierra"
"9268",-120.95711517334,39.6715965270996,202,9268,"california","sierra"
"9269",-120.95711517334,39.7403526306152,202,9269,"california","sierra"
"9270",-120.934196472168,39.7575416564941,202,9270,"california","sierra"
"9271",-120.876907348633,39.780460357666,202,9271,"california","sierra"
"9272",-120.808151245117,39.7346229553223,202,9272,"california","sierra"
"9273",-120.785232543945,39.7117042541504,202,9273,"california","sierra"
"9274",-120.773765563965,39.7231636047363,202,9274,"california","sierra"
"9275",-120.705017089844,39.7002449035645,202,9275,"california","sierra"
"9276",-120.682106018066,39.6773262023926,202,9276,"california","sierra"
"9277",-120.653450012207,39.7002449035645,202,9277,"california","sierra"
"9278",-120.487297058105,39.6945152282715,202,9278,"california","sierra"
"9279",-120.47583770752,39.7117042541504,202,9279,"california","sierra"
"9280",-120.212272644043,39.7117042541504,202,9280,"california","sierra"
"9281",-120.154983520508,39.7117042541504,202,9281,"california","sierra"
"9282",-120.006011962891,39.7002449035645,202,9282,"california","sierra"
"9283",-119.994552612305,39.4424133300781,202,9283,"california","sierra"
"9284",-120.097686767578,39.4424133300781,202,9284,"california","sierra"
"9285",-120.498756408691,39.4424133300781,202,9285,"california","sierra"
"9286",-120.584693908691,39.5283584594727,202,9286,"california","sierra"
"9287",-120.613342285156,39.5398178100586,202,9287,"california","sierra"
"9288",-120.71647644043,39.5054397583008,202,9288,"california","sierra"
"9289",-120.768043518066,39.4481430053711,202,9289,"california","sierra"
"9290",-120.974304199219,39.4252243041992,202,9290,"california","sierra"
"9291",-121.008682250977,39.4137687683105,202,9291,"california","sierra"
"9292",-121.020149230957,39.4538726806641,202,9292,"california","sierra"
"9293",-121.020149230957,39.5054397583008,202,9293,"california","sierra"
"9294",-121.043067932129,39.5111694335938,202,9294,"california","sierra"
"9295",-121.05451965332,39.5283584594727,202,9295,"california","sierra"
"9296",-121.031608581543,39.5512771606445,202,9296,"california","sierra"
"9297",-121.01441192627,39.5741958618164,202,9297,"california","sierra"
"9298",-121.008682250977,39.6142997741699,202,9298,"california","sierra"
"9299",-121.008682250977,39.6314888000488,202,9299,"california","sierra"
"9301",-121.46704864502,41.2013931274414,203,9301,"california","siskiyou"
"9302",-121.524353027344,41.1956634521484,203,9302,"california","siskiyou"
"9303",-122.251998901367,41.1956634521484,203,9303,"california","siskiyou"
"9304",-122.378059387207,41.2013931274414,203,9304,"california","siskiyou"
"9305",-122.395240783691,41.2243118286133,203,9305,"california","siskiyou"
"9306",-122.41242980957,41.2300453186035,203,9306,"california","siskiyou"
"9307",-122.458267211914,41.2185821533203,203,9307,"california","siskiyou"
"9308",-122.452545166016,41.2013931274414,203,9308,"california","siskiyou"
"9309",-122.475456237793,41.2013931274414,203,9309,"california","siskiyou"
"9310",-122.504104614258,41.2013931274414,203,9310,"california","siskiyou"
"9311",-122.549942016602,41.2300453186035,203,9311,"california","siskiyou"
"9312",-122.532760620117,41.2472305297852,203,9312,"california","siskiyou"
"9313",-122.515563964844,41.281608581543,203,9313,"california","siskiyou"
"9314",-122.52702331543,41.3159866333008,203,9314,"california","siskiyou"
"9315",-122.504104614258,41.3446350097656,203,9315,"california","siskiyou"
"9316",-122.584312438965,41.3732833862305,203,9316,"california","siskiyou"
"9317",-122.612976074219,41.3331756591797,203,9317,"california","siskiyou"
"9318",-122.65308380127,41.3331756591797,203,9318,"california","siskiyou"
"9319",-122.698913574219,41.2930679321289,203,9319,"california","siskiyou"
"9320",-122.76766204834,41.2586898803711,203,9320,"california","siskiyou"
"9321",-122.802047729492,41.1784744262695,203,9321,"california","siskiyou"
"9322",-122.887985229492,41.2357711791992,203,9322,"california","siskiyou"
"9323",-122.996841430664,41.1956634521484,203,9323,"california","siskiyou"
"9324",-123.002578735352,41.0868034362793,203,9324,"california","siskiyou"
"9325",-122.962478637695,41.0810737609863,203,9325,"california","siskiyou"
"9326",-122.928092956543,41.0466995239258,203,9326,"california","siskiyou"
"9327",-122.956741333008,41.0065879821777,203,9327,"california","siskiyou"
"9328",-122.996841430664,41.0581550598145,203,9328,"california","siskiyou"
"9329",-123.01976776123,41.0237808227539,203,9329,"california","siskiyou"
"9330",-123.059875488281,41.0295066833496,203,9330,"california","siskiyou"
"9331",-123.082794189453,41.0696144104004,203,9331,"california","siskiyou"
"9332",-123.180191040039,41.0868034362793,203,9332,"california","siskiyou"
"9333",-123.214576721191,41.0810737609863,203,9333,"california","siskiyou"
"9334",-123.248947143555,41.0982627868652,203,9334,"california","siskiyou"
"9335",-123.300514221191,41.1555557250977,203,9335,"california","siskiyou"
"9336",-123.323440551758,41.1612892150879,203,9336,"california","siskiyou"
"9337",-123.34635925293,41.1784744262695,203,9337,"california","siskiyou"
"9338",-123.375007629395,41.1784744262695,203,9338,"california","siskiyou"
"9339",-123.397926330566,41.1670188903809,203,9339,"california","siskiyou"
"9340",-123.420837402344,41.1899375915527,203,9340,"california","siskiyou"
"9341",-123.438034057617,41.2128524780273,203,9341,"california","siskiyou"
"9342",-123.466682434082,41.2472305297852,203,9342,"california","siskiyou"
"9343",-123.466682434082,41.27587890625,203,9343,"california","siskiyou"
"9344",-123.501045227051,41.3560943603516,203,9344,"california","siskiyou"
"9345",-123.495323181152,41.3732833862305,203,9345,"california","siskiyou"
"9346",-123.523971557617,41.3847427368164,203,9346,"california","siskiyou"
"9347",-123.684394836426,41.3904724121094,203,9347,"california","siskiyou"
"9348",-123.684394836426,41.4248466491699,203,9348,"california","siskiyou"
"9349",-123.695861816406,41.4878730773926,203,9349,"california","siskiyou"
"9350",-123.661476135254,41.5165214538574,203,9350,"california","siskiyou"
"9351",-123.661476135254,41.5337104797363,203,9351,"california","siskiyou"
"9352",-123.707321166992,41.5508995056152,203,9352,"california","siskiyou"
"9353",-123.707321166992,41.602466583252,203,9353,"california","siskiyou"
"9354",-123.741691589355,41.602466583252,203,9354,"california","siskiyou"
"9355",-123.73023223877,41.6368446350098,203,9355,"california","siskiyou"
"9356",-123.707321166992,41.6483001708984,203,9356,"california","siskiyou"
"9357",-123.707321166992,41.6826820373535,203,9357,"california","siskiyou"
"9358",-123.678672790527,41.7399749755859,203,9358,"california","siskiyou"
"9359",-123.718780517578,41.7571640014648,203,9359,"california","siskiyou"
"9360",-123.707321166992,41.7972717285156,203,9360,"california","siskiyou"
"9361",-123.695861816406,41.8087310791016,203,9361,"california","siskiyou"
"9362",-123.73023223877,41.8373794555664,203,9362,"california","siskiyou"
"9363",-123.695861816406,41.8373794555664,203,9363,"california","siskiyou"
"9364",-123.667213439941,41.8946723937988,203,9364,"california","siskiyou"
"9365",-123.632827758789,41.8946723937988,203,9365,"california","siskiyou"
"9366",-123.55835723877,41.9519729614258,203,9366,"california","siskiyou"
"9367",-123.564079284668,41.9863471984863,203,9367,"california","siskiyou"
"9368",-123.546890258789,42.0092658996582,203,9368,"california","siskiyou"
"9369",-123.237487792969,42.0092658996582,203,9369,"california","siskiyou"
"9370",-122.303565979004,42.0092658996582,203,9370,"california","siskiyou"
"9371",-121.472785949707,42.0092658996582,203,9371,"california","siskiyou"
"9372",-121.46704864502,41.2013931274414,203,9372,"california","siskiyou"
"9374",-122.11449432373,38.5142250061035,204,9374,"california","solano"
"9375",-122.07438659668,38.5199508666992,204,9375,"california","solano"
"9376",-122.051467895508,38.4970321655273,204,9376,"california","solano"
"9377",-122.017097473145,38.4855766296387,204,9377,"california","solano"
"9378",-121.971252441406,38.5256805419922,204,9378,"california","solano"
"9379",-121.879577636719,38.5371398925781,204,9379,"california","solano"
"9380",-121.810821533203,38.5314140319824,204,9380,"california","solano"
"9381",-121.753532409668,38.5314140319824,204,9381,"california","solano"
"9382",-121.696243286133,38.5428695678711,204,9382,"california","solano"
"9383",-121.696243286133,38.3136863708496,204,9383,"california","solano"
"9384",-121.638931274414,38.3136863708496,204,9384,"california","solano"
"9385",-121.593101501465,38.3136863708496,204,9385,"california","solano"
"9386",-121.598831176758,38.285041809082,204,9386,"california","solano"
"9387",-121.604568481445,38.2277450561523,204,9387,"california","solano"
"9388",-121.616027832031,38.1990966796875,204,9388,"california","solano"
"9389",-121.684776306152,38.1532592773438,204,9389,"california","solano"
"9390",-121.713424682617,38.0959625244141,204,9390,"california","solano"
"9391",-121.730606079102,38.0845031738281,204,9391,"california","solano"
"9392",-121.764991760254,38.0845031738281,204,9392,"california","solano"
"9393",-121.78791809082,38.0615882873535,204,9393,"california","solano"
"9394",-121.810821533203,38.0615882873535,204,9394,"california","solano"
"9395",-121.83374786377,38.0615882873535,204,9395,"california","solano"
"9396",-121.850929260254,38.0673141479492,204,9396,"california","solano"
"9397",-121.896774291992,38.0501251220703,204,9397,"california","solano"
"9398",-121.936882019043,38.0558586120605,204,9398,"california","solano"
"9399",-122.005630493164,38.0673141479492,204,9399,"california","solano"
"9400",-122.091567993164,38.0558586120605,204,9400,"california","solano"
"9401",-122.125953674316,38.0272064208984,204,9401,"california","solano"
"9402",-122.234817504883,38.0615882873535,204,9402,"california","solano"
"9403",-122.154602050781,38.0558586120605,204,9403,"california","solano"
"9404",-122.125953674316,38.0501251220703,204,9404,"california","solano"
"9405",-122.137413024902,38.0673141479492,204,9405,"california","solano"
"9406",-122.177520751953,38.0787773132324,204,9406,"california","solano"
"9407",-122.217628479004,38.0959625244141,204,9407,"california","solano"
"9408",-122.251998901367,38.113151550293,204,9408,"california","solano"
"9409",-122.251998901367,38.1417999267578,204,9409,"california","solano"
"9410",-122.194709777832,38.1532592773438,204,9410,"california","solano"
"9411",-122.223350524902,38.1761779785156,204,9411,"california","solano"
"9412",-122.217628479004,38.3136863708496,204,9412,"california","solano"
"9413",-122.057205200195,38.3136863708496,204,9413,"california","solano"
"9414",-122.131675720215,38.416820526123,204,9414,"california","solano"
"9415",-122.125953674316,38.4855766296387,204,9415,"california","solano"
"9416",-122.11449432373,38.5142250061035,204,9416,"california","solano"
"9418",-122.37232208252,38.1761779785156,205,9418,"california","sonoma"
"9419",-122.395240783691,38.1819076538086,205,9419,"california","sonoma"
"9420",-122.418167114258,38.1647186279297,205,9420,"california","sonoma"
"9421",-122.423889160156,38.1417999267578,205,9421,"california","sonoma"
"9422",-122.44108581543,38.1360702514648,205,9422,"california","sonoma"
"9423",-122.469734191895,38.1417999267578,205,9423,"california","sonoma"
"9424",-122.498374938965,38.1417999267578,205,9424,"california","sonoma"
"9425",-122.48119354248,38.1246147155762,205,9425,"california","sonoma"
"9426",-122.463996887207,38.1246147155762,205,9426,"california","sonoma"
"9427",-122.504104614258,38.113151550293,205,9427,"california","sonoma"
"9428",-122.584312438965,38.1819076538086,205,9428,"california","sonoma"
"9429",-122.641616821289,38.1704483032227,205,9429,"california","sonoma"
"9430",-122.761940002441,38.2220153808594,205,9430,"california","sonoma"
"9431",-122.899444580078,38.3136863708496,205,9431,"california","sonoma"
"9432",-122.945289611816,38.3022308349609,205,9432,"california","sonoma"
"9433",-122.968200683594,38.3136863708496,205,9433,"california","sonoma"
"9434",-122.996841430664,38.3308792114258,205,9434,"california","sonoma"
"9435",-123.031227111816,38.3308792114258,205,9435,"california","sonoma"
"9436",-123.054153442383,38.3824424743652,205,9436,"california","sonoma"
"9437",-123.088516235352,38.4454689025879,205,9437,"california","sonoma"
"9438",-123.140090942383,38.4970321655273,205,9438,"california","sonoma"
"9439",-123.208839416504,38.5199508666992,205,9439,"california","sonoma"
"9440",-123.271865844727,38.5428695678711,205,9440,"california","sonoma"
"9441",-123.323440551758,38.5944366455078,205,9441,"california","sonoma"
"9442",-123.357818603516,38.6574630737305,205,9442,"california","sonoma"
"9443",-123.409370422363,38.7147598266602,205,9443,"california","sonoma"
"9444",-123.455215454102,38.7319450378418,205,9444,"california","sonoma"
"9445",-123.478141784668,38.7548637390137,205,9445,"california","sonoma"
"9446",-123.466682434082,38.7777824401855,205,9446,"california","sonoma"
"9447",-123.357818603516,38.7892417907715,205,9447,"california","sonoma"
"9448",-123.357818603516,38.8121604919434,205,9448,"california","sonoma"
"9449",-123.128623962402,38.8178901672363,205,9449,"california","sonoma"
"9450",-123.128623962402,38.8465385437012,205,9450,"california","sonoma"
"9451",-123.077056884766,38.8465385437012,205,9451,"california","sonoma"
"9452",-123.071334838867,38.8637275695801,205,9452,"california","sonoma"
"9453",-122.876525878906,38.8637275695801,205,9453,"california","sonoma"
"9454",-122.813507080078,38.8637275695801,205,9454,"california","sonoma"
"9455",-122.802047729492,38.8465385437012,205,9455,"california","sonoma"
"9456",-122.77912902832,38.8293495178223,205,9456,"california","sonoma"
"9457",-122.77912902832,38.8121604919434,205,9457,"california","sonoma"
"9458",-122.750480651855,38.8064308166504,205,9458,"california","sonoma"
"9459",-122.744743347168,38.7777824401855,205,9459,"california","sonoma"
"9460",-122.710372924805,38.737678527832,205,9460,"california","sonoma"
"9461",-122.687454223633,38.703296661377,205,9461,"california","sonoma"
"9462",-122.658805847168,38.6975708007812,205,9462,"california","sonoma"
"9463",-122.624420166016,38.6631889343262,205,9463,"california","sonoma"
"9464",-122.635879516602,38.6345443725586,205,9464,"california","sonoma"
"9465",-122.635879516602,38.6116256713867,205,9465,"california","sonoma"
"9466",-122.65308380127,38.5887069702148,205,9466,"california","sonoma"
"9467",-122.635879516602,38.565788269043,205,9467,"california","sonoma"
"9468",-122.56713104248,38.5256805419922,205,9468,"california","sonoma"
"9469",-122.538482666016,38.4741172790527,205,9469,"california","sonoma"
"9470",-122.48119354248,38.4397392272949,205,9470,"california","sonoma"
"9471",-122.492652893066,38.4053611755371,205,9471,"california","sonoma"
"9472",-122.446807861328,38.3824424743652,205,9472,"california","sonoma"
"9473",-122.458267211914,38.3537940979004,205,9473,"california","sonoma"
"9474",-122.423889160156,38.3480682373047,205,9474,"california","sonoma"
"9475",-122.378059387207,38.250659942627,205,9475,"california","sonoma"
"9476",-122.360870361328,38.2220153808594,205,9476,"california","sonoma"
"9477",-122.37232208252,38.1761779785156,205,9477,"california","sonoma"
"9479",-120.384162902832,37.6318664550781,206,9479,"california","stanislaus"
"9480",-120.441452026367,37.6089515686035,206,9480,"california","stanislaus"
"9481",-120.705017089844,37.5058174133301,206,9481,"california","stanislaus"
"9482",-120.985763549805,37.3912239074707,206,9482,"california","stanislaus"
"9483",-120.96858215332,37.3339309692383,206,9483,"california","stanislaus"
"9484",-121.043067932129,37.2766342163086,206,9484,"california","stanislaus"
"9485",-121.197761535645,37.1563148498535,206,9485,"california","stanislaus"
"9486",-121.226402282715,37.1391220092773,206,9486,"california","stanislaus"
"9487",-121.243606567383,37.1505851745605,206,9487,"california","stanislaus"
"9488",-121.266510009766,37.1792297363281,206,9488,"california","stanislaus"
"9489",-121.306617736816,37.1563148498535,206,9489,"california","stanislaus"
"9490",-121.329544067383,37.1677703857422,206,9490,"california","stanislaus"
"9491",-121.363922119141,37.1735038757324,206,9491,"california","stanislaus"
"9492",-121.392570495605,37.1505851745605,206,9492,"california","stanislaus"
"9493",-121.40975189209,37.1563148498535,206,9493,"california","stanislaus"
"9494",-121.40975189209,37.1964225769043,206,9494,"california","stanislaus"
"9495",-121.444137573242,37.2250671386719,206,9495,"california","stanislaus"
"9496",-121.449859619141,37.2766342163086,206,9496,"california","stanislaus"
"9497",-121.42121887207,37.2766342163086,206,9497,"california","stanislaus"
"9498",-121.40975189209,37.3167419433594,206,9498,"california","stanislaus"
"9499",-121.42121887207,37.3282012939453,206,9499,"california","stanislaus"
"9500",-121.404029846191,37.3511199951172,206,9500,"california","stanislaus"
"9501",-121.40975189209,37.379768371582,206,9501,"california","stanislaus"
"9502",-121.449859619141,37.379768371582,206,9502,"california","stanislaus"
"9503",-121.455596923828,37.3912239074707,206,9503,"california","stanislaus"
"9504",-121.478507995605,37.4141426086426,206,9504,"california","stanislaus"
"9505",-121.461318969727,37.4370613098145,206,9505,"california","stanislaus"
"9506",-121.484245300293,37.4485206604004,206,9506,"california","stanislaus"
"9507",-121.478507995605,37.4828987121582,206,9507,"california","stanislaus"
"9508",-121.432678222656,37.517276763916,206,9508,"california","stanislaus"
"9509",-121.214958190918,37.6948928833008,206,9509,"california","stanislaus"
"9510",-121.151931762695,37.7178115844727,206,9510,"california","stanislaus"
"9511",-121.088897705078,37.7350006103516,206,9511,"california","stanislaus"
"9512",-121.037330627441,37.7350006103516,206,9512,"california","stanislaus"
"9513",-120.985763549805,37.7579193115234,206,9513,"california","stanislaus"
"9514",-120.922744750977,37.7350006103516,206,9514,"california","stanislaus"
"9515",-120.905548095703,37.7636489868164,206,9515,"california","stanislaus"
"9516",-120.899826049805,37.7751083374023,206,9516,"california","stanislaus"
"9517",-120.922744750977,37.7808380126953,206,9517,"california","stanislaus"
"9518",-120.922744750977,38.0272064208984,206,9518,"california","stanislaus"
"9519",-120.917007446289,38.0730438232422,206,9519,"california","stanislaus"
"9520",-120.647720336914,37.832405090332,206,9520,"california","stanislaus"
"9521",-120.384162902832,37.6318664550781,206,9521,"california","stanislaus"
"9523",-121.598831176758,38.737678527832,207,9523,"california","sutter"
"9524",-121.598831176758,38.7548637390137,207,9524,"california","sutter"
"9525",-121.604568481445,38.7777824401855,207,9525,"california","sutter"
"9526",-121.62174987793,38.7892417907715,207,9526,"california","sutter"
"9527",-121.638931274414,38.7720527648926,207,9527,"california","sutter"
"9528",-121.66185760498,38.7777824401855,207,9528,"california","sutter"
"9529",-121.679039001465,38.7548637390137,207,9529,"california","sutter"
"9530",-121.690505981445,38.7663230895996,207,9530,"california","sutter"
"9531",-121.690505981445,38.7949714660645,207,9531,"california","sutter"
"9532",-121.719146728516,38.8178901672363,207,9532,"california","sutter"
"9533",-121.730606079102,38.869457244873,207,9533,"california","sutter"
"9534",-121.77645111084,38.8637275695801,207,9534,"california","sutter"
"9535",-121.810821533203,38.880916595459,207,9535,"california","sutter"
"9536",-121.793640136719,38.9038352966309,207,9536,"california","sutter"
"9537",-121.805099487305,38.9152946472168,207,9537,"california","sutter"
"9538",-121.822280883789,38.9382133483887,207,9538,"california","sutter"
"9539",-121.828018188477,38.9725875854492,207,9539,"california","sutter"
"9540",-121.78791809082,38.9955062866211,207,9540,"california","sutter"
"9541",-121.839469909668,39.0642623901367,207,9541,"california","sutter"
"9542",-121.885314941406,39.0814514160156,207,9542,"california","sutter"
"9543",-121.925422668457,39.1215591430664,207,9543,"california","sutter"
"9544",-121.942604064941,39.1731262207031,207,9544,"california","sutter"
"9545",-121.931144714355,39.2075004577637,207,9545,"california","sutter"
"9546",-121.936882019043,39.2705268859863,207,9546,"california","sutter"
"9547",-121.925422668457,39.2819862365723,207,9547,"california","sutter"
"9548",-121.908233642578,39.2934455871582,207,9548,"california","sutter"
"9549",-121.62174987793,39.3106346130371,207,9549,"california","sutter"
"9550",-121.62174987793,39.2819862365723,207,9550,"california","sutter"
"9551",-121.638931274414,39.2590675354004,207,9551,"california","sutter"
"9552",-121.616027832031,39.2304191589355,207,9552,"california","sutter"
"9553",-121.593101501465,39.0757217407227,207,9553,"california","sutter"
"9554",-121.610290527344,39.0470733642578,207,9554,"california","sutter"
"9555",-121.57592010498,38.9210243225098,207,9555,"california","sutter"
"9556",-121.547271728516,38.9611320495605,207,9556,"california","sutter"
"9557",-121.472785949707,38.9897766113281,207,9557,"california","sutter"
"9558",-121.415489196777,38.9955062866211,207,9558,"california","sutter"
"9559",-121.40975189209,38.9725875854492,207,9559,"california","sutter"
"9560",-121.415489196777,38.9267539978027,207,9560,"california","sutter"
"9561",-121.461318969727,38.9267539978027,207,9561,"california","sutter"
"9562",-121.461318969727,38.7548637390137,207,9562,"california","sutter"
"9563",-121.484245300293,38.7548637390137,207,9563,"california","sutter"
"9564",-121.478507995605,38.7319450378418,207,9564,"california","sutter"
"9565",-121.598831176758,38.737678527832,207,9565,"california","sutter"
"9567",-121.501426696777,40.4680099487305,208,9567,"california","tehama"
"9568",-121.495704650879,40.4336318969727,208,9568,"california","tehama"
"9569",-121.489967346191,40.4107131958008,208,9569,"california","tehama"
"9570",-121.489967346191,40.3820648193359,208,9570,"california","tehama"
"9571",-121.455596923828,40.3648796081543,208,9571,"california","tehama"
"9572",-121.392570495605,40.3591461181641,208,9572,"california","tehama"
"9573",-121.375381469727,40.3247718811035,208,9573,"california","tehama"
"9574",-121.363922119141,40.2560157775879,208,9574,"california","tehama"
"9575",-121.415489196777,40.2216377258301,208,9575,"california","tehama"
"9576",-121.472785949707,40.2044486999512,208,9576,"california","tehama"
"9577",-121.478507995605,40.1758003234863,208,9577,"california","tehama"
"9578",-121.455596923828,40.1758003234863,208,9578,"california","tehama"
"9579",-121.461318969727,40.1414260864258,208,9579,"california","tehama"
"9580",-121.541534423828,40.1070442199707,208,9580,"california","tehama"
"9581",-121.598831176758,40.1013145446777,208,9581,"california","tehama"
"9582",-121.593101501465,40.0554809570312,208,9582,"california","tehama"
"9583",-121.633209228516,40.044017791748,208,9583,"california","tehama"
"9584",-121.644668579102,39.9867248535156,208,9584,"california","tehama"
"9585",-121.66185760498,39.9867248535156,208,9585,"california","tehama"
"9586",-121.701965332031,39.9867248535156,208,9586,"california","tehama"
"9587",-121.742073059082,39.9466171264648,208,9587,"california","tehama"
"9588",-121.730606079102,39.91796875,208,9588,"california","tehama"
"9589",-121.764991760254,39.9007797241211,208,9589,"california","tehama"
"9590",-121.805099487305,39.8950538635254,208,9590,"california","tehama"
"9591",-121.816558837891,39.8835906982422,208,9591,"california","tehama"
"9592",-122.051467895508,39.8893241882324,208,9592,"california","tehama"
"9593",-122.062927246094,39.8664054870605,208,9593,"california","tehama"
"9594",-122.062927246094,39.8320274353027,208,9594,"california","tehama"
"9595",-122.057205200195,39.8033790588379,208,9595,"california","tehama"
"9596",-122.939552307129,39.8091087341309,208,9596,"california","tehama"
"9597",-122.956741333008,39.8434867858887,208,9597,"california","tehama"
"9598",-122.962478637695,39.8721351623535,208,9598,"california","tehama"
"9599",-122.968200683594,39.91796875,208,9599,"california","tehama"
"9600",-122.951011657715,39.9294281005859,208,9600,"california","tehama"
"9601",-122.922370910645,39.9580764770508,208,9601,"california","tehama"
"9602",-122.928092956543,39.9867248535156,208,9602,"california","tehama"
"9603",-122.93383026123,40.0039138793945,208,9603,"california","tehama"
"9604",-122.97966003418,40.044017791748,208,9604,"california","tehama"
"9605",-122.968200683594,40.0783996582031,208,9605,"california","tehama"
"9606",-122.996841430664,40.1070442199707,208,9606,"california","tehama"
"9607",-122.97966003418,40.1471519470215,208,9607,"california","tehama"
"9608",-123.002578735352,40.1815299987793,208,9608,"california","tehama"
"9609",-122.991119384766,40.233097076416,208,9609,"california","tehama"
"9610",-122.996841430664,40.2789344787598,208,9610,"california","tehama"
"9611",-123.025505065918,40.2961235046387,208,9611,"california","tehama"
"9612",-123.054153442383,40.2903900146484,208,9612,"california","tehama"
"9613",-123.071334838867,40.3018531799316,208,9613,"california","tehama"
"9614",-123.002578735352,40.3362274169922,208,9614,"california","tehama"
"9615",-122.973937988281,40.3190422058105,208,9615,"california","tehama"
"9616",-122.93383026123,40.3362274169922,208,9616,"california","tehama"
"9617",-122.887985229492,40.3648796081543,208,9617,"california","tehama"
"9618",-122.761940002441,40.3877983093262,208,9618,"california","tehama"
"9619",-122.670265197754,40.3476905822754,208,9619,"california","tehama"
"9620",-122.532760620117,40.4164428710938,208,9620,"california","tehama"
"9621",-122.463996887207,40.3935241699219,208,9621,"california","tehama"
"9622",-122.366592407227,40.3935241699219,208,9622,"california","tehama"
"9623",-122.269195556641,40.3935241699219,208,9623,"california","tehama"
"9624",-122.20044708252,40.3935241699219,208,9624,"california","tehama"
"9625",-122.108772277832,40.4279022216797,208,9625,"california","tehama"
"9626",-121.994171142578,40.4393615722656,208,9626,"california","tehama"
"9627",-121.936882019043,40.4336318969727,208,9627,"california","tehama"
"9628",-121.850929260254,40.4508171081543,208,9628,"california","tehama"
"9629",-121.759254455566,40.4508171081543,208,9629,"california","tehama"
"9630",-121.684776306152,40.4508171081543,208,9630,"california","tehama"
"9631",-121.638931274414,40.4508171081543,208,9631,"california","tehama"
"9632",-121.581642150879,40.4508171081543,208,9632,"california","tehama"
"9633",-121.558723449707,40.4680099487305,208,9633,"california","tehama"
"9634",-121.501426696777,40.4680099487305,208,9634,"california","tehama"
"9636",-123.546890258789,40.0096435546875,209,9636,"california","trinity"
"9637",-123.546890258789,40.0497512817383,209,9637,"california","trinity"
"9638",-123.55835723877,40.3820648193359,209,9638,"california","trinity"
"9639",-123.55835723877,40.7373008728027,209,9639,"california","trinity"
"9640",-123.58699798584,40.7602157592773,209,9640,"california","trinity"
"9641",-123.58699798584,40.8060531616211,209,9641,"california","trinity"
"9642",-123.58699798584,40.8576202392578,209,9642,"california","trinity"
"9643",-123.627105712891,40.8862686157227,209,9643,"california","trinity"
"9644",-123.632827758789,40.9149169921875,209,9644,"california","trinity"
"9645",-123.609909057617,40.9435653686523,209,9645,"california","trinity"
"9646",-123.569801330566,40.9550247192383,209,9646,"california","trinity"
"9647",-123.506790161133,40.9149169921875,209,9647,"california","trinity"
"9648",-123.460945129395,40.9550247192383,209,9648,"california","trinity"
"9649",-123.466682434082,40.9722099304199,209,9649,"california","trinity"
"9650",-123.426574707031,41.0295066833496,209,9650,"california","trinity"
"9651",-123.426574707031,41.0524253845215,209,9651,"california","trinity"
"9652",-123.495323181152,41.1039924621582,209,9652,"california","trinity"
"9653",-123.455215454102,41.1097183227539,209,9653,"california","trinity"
"9654",-123.449478149414,41.138370513916,209,9654,"california","trinity"
"9655",-123.455215454102,41.1727447509766,209,9655,"california","trinity"
"9656",-123.420837402344,41.1899375915527,209,9656,"california","trinity"
"9657",-123.397926330566,41.1670188903809,209,9657,"california","trinity"
"9658",-123.375007629395,41.1784744262695,209,9658,"california","trinity"
"9659",-123.34635925293,41.1784744262695,209,9659,"california","trinity"
"9660",-123.323440551758,41.1612892150879,209,9660,"california","trinity"
"9661",-123.300514221191,41.1555557250977,209,9661,"california","trinity"
"9662",-123.248947143555,41.0982627868652,209,9662,"california","trinity"
"9663",-123.214576721191,41.0810737609863,209,9663,"california","trinity"
"9664",-123.180191040039,41.0868034362793,209,9664,"california","trinity"
"9665",-123.082794189453,41.0696144104004,209,9665,"california","trinity"
"9666",-123.059875488281,41.0295066833496,209,9666,"california","trinity"
"9667",-123.01976776123,41.0237808227539,209,9667,"california","trinity"
"9668",-122.996841430664,41.0581550598145,209,9668,"california","trinity"
"9669",-122.956741333008,41.0065879821777,209,9669,"california","trinity"
"9670",-122.928092956543,41.0466995239258,209,9670,"california","trinity"
"9671",-122.962478637695,41.0810737609863,209,9671,"california","trinity"
"9672",-123.002578735352,41.0868034362793,209,9672,"california","trinity"
"9673",-122.996841430664,41.1956634521484,209,9673,"california","trinity"
"9674",-122.887985229492,41.2357711791992,209,9674,"california","trinity"
"9675",-122.802047729492,41.1784744262695,209,9675,"california","trinity"
"9676",-122.76766204834,41.2586898803711,209,9676,"california","trinity"
"9677",-122.698913574219,41.2930679321289,209,9677,"california","trinity"
"9678",-122.65308380127,41.3331756591797,209,9678,"california","trinity"
"9679",-122.612976074219,41.3331756591797,209,9679,"california","trinity"
